date,japan,hokkaido,aomori,iwate,miyagi,akita,yamagata,fukushima,ibaraki,tochigi,gunma,saitama,chiba,tokyo,kanagawa,niigata,toyama,ishikawa,fukui,yamanashi,nagano,gifu,shizuoka,aichi,mie,shiga,kyoto,osaka,hyogo,nara,wakayama,tottori,shimane,okayama,hiroshima,yamaguchi,tokushima,kagawa,ehime,kochi,fukuoka,saga,nagasaki,kumamoto,oita,miyazaki,kagoshima,okinawa
2020/2/15,-1,-1,1,1,-2,5,1,-1,2,-2,-2,0,-3,-2,-1,3,-2,1,2,-1,-2,0,-1,0,-1,-3,-3,0,-2,-1,-6,-3,1,0,-1,1,-2,-3,-4,1,-1,-3,-2,2,0,-1,-3,1
2020/2/16,-9,-8,-9,-6,-8,-2,-5,-6,-8,-6,-4,-11,-12,-13,-13,-4,-6,-7,-7,-6,-5,-9,-10,-8,-8,-9,-11,-12,-11,-10,-15,-3,-5,-6,-6,-6,-3,-7,-7,-7,-6,-5,-6,-9,-3,-2,-6,-3
2020/2/17,-2,-9,0,0,-2,0,-1,-1,-3,-2,-1,-3,-3,-4,-2,0,1,-2,-2,-1,1,-1,1,-1,-4,-5,0,-1,-2,-5,-4,-6,-10,-1,-3,-6,-1,-3,-3,0,-7,-6,-9,-3,-4,-1,-4,-2
2020/2/18,1,-3,1,-2,-1,-2,-3,2,3,2,1,1,3,-2,1,-2,-5,-2,-5,1,2,1,5,0,0,-6,-5,-2,-2,-4,-2,-13,-6,1,0,-2,0,-1,-2,2,-3,-2,-2,0,-3,2,-5,0
2020/2/19,0,-3,2,4,6,2,6,3,1,2,1,-2,-1,-4,-2,3,6,3,3,0,2,3,0,1,-1,-2,-2,0,0,-1,-4,1,3,1,1,0,-1,0,1,0,1,1,2,1,0,1,1,-3
2020/2/20,1,0,6,4,3,6,5,3,2,3,2,0,0,-4,-2,3,4,4,4,2,3,5,3,3,4,5,1,1,2,2,-2,4,6,3,2,4,1,3,1,3,3,2,4,4,3,2,2,-2
2020/2/21,-1,-3,1,-1,-1,1,-1,-1,-2,-3,-2,-2,-2,-4,-3,3,2,1,2,-2,-1,0,0,0,-2,-1,-1,-2,-1,-1,-4,0,1,0,0,1,-3,-2,0,-1,-1,0,0,-1,0,-1,0,-4
2020/2/22,-5,-6,1,-1,-2,2,1,0,-1,-2,-1,-3,-6,-9,-7,0,-5,-3,-1,-1,-2,-4,-5,-5,-4,-8,-10,-10,-8,-7,-12,-2,-1,-2,-2,0,-2,-3,-2,-1,-2,0,-1,-1,1,-1,-1,-2
2020/2/23,1,-17,-2,0,0,-1,-3,-1,3,1,1,-4,0,-3,0,0,-3,-2,3,12,6,2,7,-2,2,2,5,1,3,1,2,7,6,4,8,3,5,6,5,7,1,5,7,2,9,6,8,2
2020/2/24,18,7,27,25,26,24,32,27,33,31,30,28,24,-5,15,34,32,26,31,28,30,27,28,17,19,28,22,13,23,24,18,26,18,26,18,21,27,30,26,24,17,28,18,19,21,24,23,8
2020/2/25,0,-4,6,4,0,6,4,0,1,-2,0,-1,-1,-6,-3,0,0,-4,-1,2,0,-1,4,-2,2,-1,-4,-2,-1,0,-3,0,1,0,-1,0,2,1,2,4,-2,0,0,-2,0,3,-4,-2
2020/2/26,-4,-5,4,3,3,6,5,2,-1,-3,-2,-6,-8,-11,-10,3,2,-2,2,-1,-3,0,-3,-2,0,-1,-4,-3,-2,0,-3,1,2,0,1,1,-3,0,2,0,-1,1,2,-1,0,1,-1,-6
2020/2/27,-3,-9,1,0,0,3,2,1,1,0,-1,-2,-4,-8,-6,2,1,-3,2,1,-3,-1,1,-2,-1,0,-3,-4,-2,-1,-3,0,3,-1,0,2,-4,0,2,1,-2,2,2,6,0,2,2,-5
2020/2/28,-2,-12,1,1,0,2,1,4,3,1,2,3,-1,-9,-3,3,1,-4,1,0,-1,-1,0,-2,1,0,-2,-3,0,2,-4,1,0,-2,-2,0,-5,-1,0,-2,-3,1,-1,-4,2,6,3,-6
2020/2/29,-10,-29,-2,-3,-8,2,-2,-4,-2,-8,-4,-3,-11,-13,-9,-3,-5,-7,-2,-4,-8,-8,-8,-9,-6,-8,-12,-16,-10,-6,-13,-5,-4,-8,-10,-6,-14,-11,-9,-12,-12,-10,-9,-15,-10,-6,-7,-8
2020/3/1,-10,-38,-8,-5,-10,-4,-5,-5,-5,-10,-7,-8,-12,-15,-12,-8,-7,-11,-5,-6,-9,-9,-7,-10,-6,-5,-8,-11,-6,-3,-7,-2,-2,-6,-5,-2,-12,-9,-6,-12,-8,-8,-8,-14,-7,-9,-10,-12
2020/3/2,-10,-18,-5,-4,-12,-3,-5,-6,-8,-7,-4,-12,-18,-21,-18,-3,-1,-5,-3,-7,-6,-7,-5,-7,-6,-7,-6,-6,-6,-5,-3,-1,-3,-2,-5,-3,-6,-3,-2,-5,-5,-2,-3,-7,-4,-1,0,-11
2020/3/3,-2,-16,0,-2,-3,2,1,0,1,-2,-2,0,-3,-8,-3,-3,1,-3,0,-2,-1,-3,0,-3,1,1,-4,-5,-3,0,-2,0,1,-1,0,0,-4,0,-3,-6,-2,0,-2,-3,-5,0,-4,-6
2020/3/4,-12,-17,2,-2,-6,-2,0,-4,-8,-7,-6,-11,-17,-20,-15,-4,-2,-7,-4,-7,-6,-11,-8,-13,-9,-10,-14,-18,-15,-13,-11,-3,-3,-9,-8,-8,-12,-9,-10,-14,-6,-2,-5,-8,-9,-3,-5,-11
2020/3/5,-9,-30,-5,-6,-6,-8,-6,-5,-2,-3,-5,-6,-10,-14,-8,-10,-2,-7,-4,-6,-6,-7,-2,-8,-5,-6,-8,-9,-6,-6,-5,-4,-2,-4,-5,-5,-7,-3,-7,-7,-5,-1,-3,-6,-8,-3,-2,-10
2020/3/6,-9,-23,-7,-6,-10,-7,-7,-7,-6,-9,-6,-7,-10,-14,-10,-7,-2,-7,-3,-7,-8,-7,-5,-11,-6,-8,-8,-11,-8,-5,-8,-3,-3,-5,-6,-8,-10,-6,-9,-12,-8,-3,-6,-11,-10,-9,-4,-8
2020/3/7,-12,-22,-6,-6,-10,-5,-4,-5,-5,-12,-8,-8,-14,-18,-14,-8,-6,-8,-4,-9,-10,-8,-8,-12,-7,-7,-11,-14,-11,-4,-10,-6,-7,-9,-14,-12,-12,-10,-14,-19,-15,-9,-14,-14,-16,-16,-9,-11
2020/3/8,-17,-23,-7,-6,-13,-5,-5,-10,-9,-14,-14,-16,-20,-26,-25,-8,-8,-11,-7,-20,-12,-15,-20,-23,-15,-13,-17,-21,-15,-15,-14,-5,-5,-10,-10,-8,-13,-11,-11,-14,-9,-3,-5,-10,-10,-11,-5,-9
2020/3/9,-7,-14,-2,-3,-6,-2,-2,-3,-3,-6,-5,-3,-10,-13,-8,-1,1,-3,-1,-9,-5,-5,0,-6,-5,-6,-5,-7,-6,-5,-3,-2,-3,-3,-7,-8,-5,-4,-6,-8,-9,-6,-8,-9,-10,-9,-6,-11
2020/3/10,-9,-17,1,-6,-10,-1,1,-4,-6,-9,-8,-10,-12,-20,-16,-6,-2,-7,-6,-10,-5,-9,-6,-12,-7,-10,-13,-16,-11,-10,-6,0,-3,-3,-5,-7,-4,-1,-3,-6,-7,1,-3,-5,-5,-1,-4,-3
2020/3/11,-3,-15,4,3,5,-2,4,3,2,1,-2,-1,-5,-9,-3,-3,2,-3,1,-2,-1,-1,1,-4,-1,2,-5,-6,-5,-2,-2,2,2,0,-1,-2,-1,0,-1,-4,0,4,1,-1,-3,-2,1,-3
2020/3/12,-3,-12,5,2,2,4,5,3,4,1,-1,-1,-4,-10,-4,2,7,2,9,-3,0,2,3,-3,0,6,1,-5,-3,0,-1,4,4,2,0,0,-1,1,-2,-3,0,5,0,-1,-3,-3,4,-5
2020/3/13,-5,-14,-2,-2,-4,-5,-2,0,-1,-3,-3,-1,-7,-10,-6,-2,2,-2,2,-7,-3,-2,-1,-7,-3,-2,-3,-8,-6,-1,-4,1,2,0,-2,-2,-5,-1,-4,-5,-3,2,-3,-5,-4,-5,-1,-5
2020/3/14,-14,-14,0,-1,-6,2,1,-8,-12,-14,-15,-17,-23,-29,-24,-4,-3,-3,1,-17,-13,-6,-12,-12,-8,-6,-13,-18,-13,-10,-8,-4,-1,-2,-5,-2,-7,-5,-7,-6,-5,-1,-4,-6,-6,-5,-1,-5
2020/3/15,-7,-17,-5,-4,-4,0,0,-4,1,-6,-8,-6,-7,-10,-7,-5,-6,-11,-6,-7,-4,-5,-1,-10,-6,-3,-8,-12,-8,-4,-6,-2,-3,-4,-7,-6,-6,-7,-7,-8,-7,-4,-5,-8,-6,-8,-6,-5
2020/3/16,-7,-13,-4,-1,-2,-2,1,1,-1,-3,-6,-6,-9,-13,-8,-7,-1,-5,-4,-6,-9,-5,0,-8,-7,-10,-8,-10,-8,-9,-4,-2,-4,-3,-5,-5,-4,-2,-1,-2,-5,-4,-5,-4,-5,-1,-1,-8
2020/3/17,-1,-11,5,1,-1,2,3,2,2,0,-2,0,-2,-9,-3,-3,1,-4,0,-2,3,-1,3,-5,1,0,-3,-5,-3,0,-1,5,2,1,-1,-2,0,1,0,-2,1,3,-1,-2,-4,-5,-3,-3
2020/3/18,-3,-9,7,4,6,4,9,5,1,1,-2,-2,-4,-9,-4,0,7,2,4,-3,1,1,2,-4,-1,0,-2,-4,-3,-1,0,5,4,1,0,-4,0,-1,1,-4,-1,1,2,-2,-4,-4,0,-5
2020/3/19,4,-1,15,12,14,15,15,14,10,10,5,5,1,-3,3,11,11,9,12,7,9,9,9,4,5,13,7,2,5,6,5,14,12,9,9,8,5,6,7,4,6,10,7,5,4,3,8,-2
2020/3/20,7,-2,10,9,12,9,20,16,18,19,14,17,13,-15,6,13,15,13,16,19,17,19,19,2,15,22,16,-3,10,25,18,28,22,20,13,16,17,19,18,15,11,23,13,13,13,12,19,3
2020/3/21,-6,-11,-2,-3,-3,-1,2,0,0,-2,-3,-3,-8,-13,-6,-3,2,-2,1,3,-2,-1,0,-9,-4,-1,-3,-12,-8,1,-3,3,2,-1,-5,-3,-5,-4,-5,-4,-6,0,-3,-5,-6,-8,-2,-6
2020/3/22,-9,-12,-5,-5,-6,-5,-5,-5,-4,-5,-7,-8,-10,-13,-10,-12,-8,-10,-7,-3,-6,-4,-3,-11,-7,-6,-8,-15,-11,-5,-6,-2,-3,-5,-8,-8,-6,-7,-5,-6,-8,-5,-7,-6,-11,-11,-7,-8
2020/3/23,-4,-8,1,5,-1,3,3,4,0,-1,-1,-3,-9,-13,-8,2,6,2,3,-2,-1,-1,1,-5,-4,-2,-1,-6,-3,-2,0,2,0,0,-1,-2,1,1,3,3,-2,0,-2,-1,-6,-3,1,-6
2020/3/24,0,-8,5,4,2,7,4,2,3,1,1,1,-3,-8,-1,1,4,0,1,1,1,0,7,-3,0,2,-2,-6,-2,1,0,4,5,2,1,0,1,2,5,2,1,5,1,3,-2,0,4,-1
2020/3/25,2,0,12,13,11,12,14,8,5,5,2,2,-1,-6,0,8,14,7,10,2,4,5,6,0,3,5,3,-2,1,5,5,13,9,4,5,4,4,4,7,6,5,8,6,5,1,5,6,-3
2020/3/26,0,-3,4,6,6,10,10,8,6,5,3,4,1,-10,2,6,11,6,7,4,3,4,8,1,4,8,4,-3,0,4,3,8,10,3,3,1,3,4,2,3,-2,3,-3,1,-4,-2,3,-2
2020/3/27,-10,-7,-2,1,-2,3,3,1,-3,-2,-3,-5,-9,-20,-9,-1,2,-3,-6,-5,-3,-9,-5,-12,-5,-6,-11,-19,-14,-7,-7,3,0,-5,-10,-12,-4,-3,-5,-5,-11,-5,-9,-7,-7,-4,-4,-6
2020/3/28,-18,-8,-4,-3,-7,3,2,-4,-12,-13,-13,-23,-22,-46,-32,-6,-4,-4,-10,-12,-11,-11,-8,-13,-8,-8,-15,-24,-15,-9,-12,-2,0,-8,-10,-7,-9,-10,-11,-9,-12,-5,-10,-14,-14,-11,-8,-12
2020/3/29,-26,-7,-11,-5,-14,-1,-3,-21,-31,-33,-33,-51,-43,-63,-55,-11,-6,-8,-13,-29,-31,-14,-17,-14,-9,-6,-10,-21,-12,-7,-6,1,1,-7,-7,-4,-4,-7,-5,-3,-13,-4,-3,-13,-8,-7,-5,-9
2020/3/30,-7,-1,3,6,0,8,9,4,-1,0,-3,-6,-10,-24,-11,3,8,4,-2,-4,-4,-3,-1,-8,-5,-2,-6,-12,-5,-5,-3,6,5,0,-2,-2,0,0,0,0,-5,1,-3,-7,-8,-4,-3,-9
2020/3/31,-4,-4,4,4,-2,6,8,5,0,-1,-2,-4,-7,-23,-9,4,5,3,-3,-2,0,-3,1,-5,-2,1,-6,-8,-3,2,-1,5,4,0,-2,-1,-2,-1,0,-1,-3,4,-1,-2,-7,-2,2,-6
2020/4/1,-20,-7,-4,-4,-9,-4,-3,-6,-14,-14,-15,-22,-25,-38,-27,-5,-10,-9,-14,-16,-13,-13,-15,-16,-16,-14,-23,-26,-20,-18,-16,-8,-6,-14,-13,-9,-15,-13,-11,-12,-14,-6,-9,-12,-14,-6,-6,-11
2020/4/2,-12,-12,-7,-5,-11,-6,-6,-5,-7,-6,-10,-10,-14,-28,-13,-5,-8,-5,-11,-11,-8,-8,-5,-9,-8,-3,-12,-15,-9,-6,-6,0,2,-5,-5,-1,-7,-4,-5,-6,-8,-2,-7,-7,-11,-6,-4,-12
2020/4/3,-14,-10,-11,-6,-13,-7,-8,-8,-11,-10,-11,-10,-15,-30,-16,-3,-9,-8,-15,-12,-11,-12,-11,-12,-11,-8,-16,-19,-12,-8,-11,-1,-2,-9,-10,-6,-11,-8,-12,-11,-14,-7,-12,-14,-15,-9,-9,-14
2020/4/4,-21,-12,-15,-9,-28,-7,-12,-10,-17,-15,-15,-18,-27,-42,-26,-8,-17,-13,-26,-15,-16,-17,-16,-14,-13,-10,-22,-25,-15,-8,-12,-5,-4,-11,-13,-7,-14,-12,-16,-15,-22,-11,-16,-16,-18,-13,-11,-20
2020/4/5,-25,-14,-21,-12,-31,-14,-19,-15,-25,-21,-20,-30,-35,-50,-34,-14,-25,-21,-35,-19,-18,-22,-18,-19,-17,-15,-25,-29,-18,-13,-13,-5,-4,-15,-15,-10,-13,-14,-18,-14,-25,-15,-15,-18,-18,-13,-10,-19
2020/4/6,-13,-11,-13,-7,-15,-11,-14,-5,-10,-8,-9,-8,-16,-29,-13,-6,-9,-7,-19,-10,-9,-15,-8,-9,-11,-10,-17,-16,-10,-11,-7,0,-2,-7,-9,-7,-9,-6,-9,-10,-13,-7,-11,-10,-13,-7,-3,-18
2020/4/7,-12,-11,-2,-2,-15,1,-11,-6,-7,-6,-8,-10,-13,-32,-15,-3,-6,-9,-21,-12,-9,-15,-6,-11,-7,-8,-17,-18,-11,-8,-9,0,1,-8,-7,-8,-7,-4,-10,-9,-13,-6,-8,-9,-12,-9,-9,-22
2020/4/8,-22,-11,-9,-2,-13,-4,-12,-8,-14,-13,-14,-23,-27,-45,-30,-5,-8,-13,-24,-17,-15,-18,-15,-17,-12,-11,-22,-31,-22,-13,-15,-1,-4,-10,-12,-11,-11,-10,-11,-16,-23,-7,-9,-13,-16,-12,-11,-24
2020/4/9,-24,-19,-14,-8,-18,-9,-17,-11,-17,-14,-14,-27,-28,-47,-30,-8,-11,-14,-23,-19,-16,-19,-15,-14,-12,-11,-22,-32,-24,-13,-15,-6,1,-9,-14,-11,-11,-12,-14,-17,-24,-9,-13,-11,-14,-12,-12,-29
2020/4/10,-26,-16,-17,-10,-22,-11,-21,-16,-17,-17,-18,-26,-30,-48,-32,-13,-18,-19,-27,-21,-19,-23,-19,-21,-16,-17,-26,-36,-28,-16,-19,-8,-11,-12,-15,-13,-14,-13,-16,-20,-26,-12,-15,-16,-14,-11,-12,-26
2020/4/11,-30,-17,-19,-11,-30,-10,-24,-18,-20,-26,-23,-29,-34,-52,-37,-13,-25,-25,-33,-26,-27,-31,-26,-28,-20,-20,-32,-40,-31,-17,-22,-19,-21,-16,-29,-16,-18,-19,-21,-29,-33,-18,-18,-20,-20,-17,-13,-34
2020/4/12,-40,-18,-27,-15,-33,-20,-29,-22,-30,-33,-31,-41,-42,-59,-47,-17,-33,-34,-42,-32,-31,-40,-33,-38,-32,-33,-47,-57,-49,-37,-37,-31,-33,-34,-47,-33,-30,-34,-36,-42,-47,-32,-27,-31,-34,-28,-21,-37
2020/4/13,-38,-16,-17,-12,-33,-13,-22,-24,-39,-33,-30,-46,-50,-65,-51,-15,-25,-29,-33,-35,-30,-34,-30,-33,-28,-29,-37,-44,-37,-29,-25,-27,-27,-18,-26,-23,-21,-28,-25,-24,-35,-18,-20,-18,-20,-14,-15,-30
2020/4/14,-23,-17,-11,-9,-20,-11,-16,-12,-12,-16,-17,-22,-23,-47,-27,-12,-19,-22,-27,-16,-17,-23,-13,-23,-13,-15,-24,-34,-25,-14,-17,-12,-13,-12,-19,-15,-13,-16,-16,-21,-25,-10,-13,-15,-16,-14,-15,-27
2020/4/15,-24,-14,-7,-2,-13,-8,-11,-8,-13,-15,-14,-22,-25,-49,-30,-7,-15,-20,-24,-17,-16,-22,-15,-22,-13,-13,-24,-34,-25,-12,-16,-7,-10,-10,-18,-13,-11,-18,-15,-20,-24,-8,-11,-13,-14,-11,-10,-27
2020/4/16,-27,-17,-10,-7,-20,-8,-15,-13,-16,-17,-16,-24,-29,-52,-33,-9,-20,-25,-24,-20,-19,-22,-16,-22,-16,-13,-26,-36,-28,-14,-17,-13,-15,-12,-20,-16,-14,-19,-17,-21,-26,-11,-13,-15,-15,-14,-10,-29
2020/4/17,-31,-20,-16,-12,-24,-13,-20,-17,-19,-22,-21,-26,-30,-53,-35,-14,-23,-29,-29,-25,-24,-28,-21,-29,-24,-22,-30,-41,-31,-18,-22,-16,-20,-16,-26,-23,-19,-24,-22,-28,-34,-19,-21,-22,-21,-19,-16,-34
2020/4/18,-48,-32,-24,-25,-51,-26,-39,-42,-51,-52,-49,-54,-61,-72,-61,-32,-43,-43,-44,-44,-44,-46,-46,-43,-36,-38,-48,-51,-43,-34,-33,-26,-32,-27,-39,-27,-28,-35,-32,-36,-38,-24,-25,-28,-27,-23,-19,-40
2020/4/19,-40,-32,-32,-24,-43,-25,-35,-32,-29,-33,-36,-37,-40,-54,-41,-29,-43,-43,-44,-33,-35,-41,-34,-37,-35,-34,-44,-49,-41,-33,-32,-34,-35,-31,-43,-32,-28,-38,-34,-37,-45,-33,-32,-34,-32,-27,-27,-42
2020/4/20,-37,-29,-21,-18,-33,-21,-25,-24,-30,-29,-28,-38,-44,-63,-47,-21,-29,-32,-33,-29,-29,-35,-30,-34,-30,-30,-40,-43,-33,-27,-23,-20,-23,-21,-29,-21,-20,-26,-23,-26,-32,-17,-20,-21,-20,-17,-19,-38
2020/4/21,-31,-28,-17,-15,-28,-17,-22,-21,-21,-24,-23,-26,-31,-53,-34,-20,-30,-32,-32,-24,-24,-31,-22,-30,-25,-23,-36,-42,-32,-25,-24,-19,-21,-21,-29,-20,-21,-27,-25,-27,-32,-17,-21,-22,-22,-18,-21,-37
2020/4/22,-36,-29,-16,-15,-26,-19,-22,-23,-26,-28,-27,-32,-36,-57,-40,-23,-32,-36,-33,-26,-28,-34,-28,-33,-29,-28,-39,-44,-34,-29,-25,-21,-25,-25,-32,-23,-23,-28,-26,-29,-33,-20,-25,-23,-23,-20,-23,-39
2020/4/23,-36,-32,-22,-19,-30,-23,-25,-24,-24,-25,-26,-30,-35,-56,-39,-24,-33,-38,-34,-27,-29,-33,-26,-32,-30,-27,-39,-45,-36,-31,-27,-24,-25,-25,-34,-23,-25,-30,-30,-30,-36,-23,-26,-25,-24,-21,-24,-39
2020/4/24,-37,-29,-21,-19,-32,-21,-27,-28,-30,-31,-30,-34,-37,-57,-40,-24,-35,-38,-35,-29,-32,-37,-29,-35,-30,-30,-42,-46,-37,-30,-28,-23,-25,-26,-34,-23,-27,-30,-29,-33,-35,-25,-26,-27,-23,-22,-23,-42
2020/4/25,-41,-37,-25,-25,-40,-29,-32,-31,-33,-36,-37,-38,-43,-59,-46,-29,-39,-38,-38,-35,-38,-41,-39,-38,-36,-33,-44,-48,-39,-32,-33,-30,-31,-32,-41,-27,-31,-38,-34,-38,-40,-34,-33,-32,-29,-27,-30,-45
2020/4/26,-45,-41,-32,-28,-43,-33,-39,-35,-38,-40,-40,-44,-48,-61,-50,-38,-50,-50,-47,-37,-42,-45,-43,-42,-40,-38,-48,-52,-44,-38,-36,-35,-37,-38,-46,-33,-34,-43,-38,-41,-44,-40,-36,-37,-33,-32,-35,-52
2020/4/27,-35,-27,-17,-16,-29,-18,-21,-20,-26,-27,-24,-36,-39,-59,-42,-18,-26,-28,-27,-25,-26,-31,-29,-30,-28,-26,-36,-40,-32,-27,-25,-20,-25,-23,-31,-21,-22,-27,-22,-27,-32,-25,-25,-22,-21,-18,-23,-39
2020/4/28,-28,-24,-9,-12,-25,-14,-15,-15,-18,-22,-20,-24,-28,-53,-32,-15,-24,-27,-26,-19,-20,-27,-23,-26,-22,-19,-32,-38,-27,-21,-21,-15,-19,-18,-27,-16,-17,-25,-20,-25,-28,-18,-21,-18,-17,-14,-20,-34
2020/4/29,-30,-29,-10,-9,-21,-15,-11,-13,-14,-20,-19,-22,-27,-57,-34,-12,-21,-24,-22,-21,-22,-24,-27,-26,-21,-16,-33,-39,-26,-17,-20,-13,-20,-18,-28,-14,-16,-23,-18,-24,-28,-17,-21,-19,-19,-14,-18,-36
2020/4/30,-30,-23,-16,-12,-25,-15,-16,-16,-17,-19,-21,-23,-29,-54,-35,-15,-23,-25,-23,-21,-22,-25,-26,-27,-20,-15,-31,-39,-26,-20,-20,-13,-18,-20,-28,-16,-22,-24,-22,-28,-29,-21,-21,-22,-18,-19,-21,-37
2020/5/1,-35,-30,-23,-19,-32,-22,-23,-23,-23,-25,-25,-28,-34,-57,-39,-20,-28,-32,-27,-25,-26,-30,-32,-30,-25,-23,-37,-43,-32,-24,-25,-21,-24,-24,-31,-22,-25,-29,-25,-31,-34,-25,-28,-27,-22,-25,-25,-40
2020/5/2,-43,-39,-31,-29,-42,-28,-34,-34,-35,-40,-39,-40,-44,-61,-48,-32,-40,-41,-37,-37,-39,-41,-44,-40,-36,-35,-45,-49,-41,-34,-33,-32,-34,-33,-42,-31,-33,-42,-35,-39,-40,-36,-34,-35,-32,-31,-33,-54
2020/5/3,-45,-39,-32,-28,-41,-27,-34,-35,-38,-41,-39,-43,-45,-60,-49,-32,-41,-43,-40,-37,-39,-42,-43,-41,-38,-36,-47,-52,-46,-37,-34,-33,-36,-42,-52,-45,-36,-48,-39,-43,-50,-46,-41,-38,-40,-36,-38,-46
2020/5/4,-28,-25,-7,0,-18,-4,-5,-8,-9,-11,-10,-21,-30,-60,-39,-2,-12,-19,-15,-18,-14,-18,-20,-19,-17,-10,-30,-38,-24,-15,-10,-9,-18,-10,-24,-11,-13,-22,-11,-21,-25,-15,-16,-15,-11,-10,-12,-32
2020/5/5,-23,-19,2,3,-15,4,3,-4,-7,-9,-11,-19,-20,-57,-31,2,-13,-17,-13,-15,-10,-14,-13,-15,-9,-3,-27,-35,-20,-10,-8,-4,-11,-10,-22,-9,-11,-20,-11,-20,-22,-11,-14,-12,-9,-9,-12,-28
2020/5/6,-36,-34,-10,-8,-24,-8,-9,-17,-23,-25,-26,-34,-38,-68,-46,-11,-22,-26,-23,-27,-27,-29,-27,-30,-23,-20,-38,-44,-30,-23,-20,-14,-20,-19,-30,-18,-20,-28,-20,-28,-27,-17,-21,-21,-17,-18,-21,-38
2020/5/7,-31,-28,-15,-15,-26,-16,-19,-20,-20,-18,-20,-25,-32,-53,-36,-18,-24,-28,-22,-23,-25,-25,-20,-21,-19,-21,-34,-40,-30,-25,-24,-19,-20,-23,-28,-18,-24,-24,-25,-26,-30,-20,-21,-22,-18,-20,-20,-35
2020/5/8,-34,-30,-19,-18,-29,-19,-23,-23,-25,-24,-25,-28,-35,-55,-39,-20,-29,-32,-28,-27,-28,-29,-24,-27,-24,-28,-38,-44,-34,-28,-24,-22,-25,-24,-30,-21,-27,-26,-27,-28,-33,-23,-24,-27,-22,-23,-21,-36
2020/5/9,-39,-32,-21,-23,-33,-20,-29,-29,-30,-34,-34,-34,-41,-55,-43,-28,-38,-38,-34,-33,-38,-38,-35,-36,-32,-36,-45,-49,-41,-33,-30,-29,-33,-32,-40,-29,-31,-32,-32,-34,-42,-30,-32,-32,-30,-27,-23,-37
2020/5/10,-38,-38,-20,-20,-32,-20,-27,-27,-29,-32,-31,-35,-42,-55,-45,-26,-36,-37,-33,-30,-33,-40,-38,-38,-32,-33,-44,-48,-42,-35,-29,-24,-28,-30,-39,-25,-27,-31,-29,-31,-36,-26,-22,-29,-22,-22,-20,-33
2020/5/11,-32,-28,-15,-13,-25,-15,-18,-20,-23,-23,-23,-28,-34,-54,-39,-16,-24,-27,-21,-25,-26,-28,-23,-27,-26,-26,-36,-40,-32,-28,-21,-18,-22,-21,-28,-18,-21,-21,-20,-23,-30,-17,-20,-22,-19,-17,-17,-33
2020/5/12,-30,-28,-12,-15,-24,-12,-16,-20,-21,-21,-22,-25,-31,-53,-37,-17,-24,-27,-23,-21,-23,-27,-19,-29,-21,-23,-35,-40,-31,-25,-19,-17,-18,-21,-27,-18,-20,-20,-20,-22,-29,-14,-19,-21,-19,-18,-17,-35
2020/5/13,-31,-28,-9,-10,-17,-10,-11,-17,-21,-20,-23,-27,-32,-53,-37,-14,-22,-26,-20,-22,-22,-26,-21,-27,-19,-22,-34,-39,-30,-24,-20,-13,-18,-21,-27,-17,-19,-18,-18,-21,-28,-14,-18,-19,-17,-18,-16,-31
2020/5/14,-30,-26,-11,-13,-22,-9,-12,-18,-19,-17,-22,-26,-30,-53,-37,-15,-21,-25,-19,-22,-23,-26,-19,-25,-20,-20,-32,-38,-30,-24,-20,-16,-18,-20,-26,-16,-19,-20,-21,-19,-28,-17,-19,-18,-19,-18,-16,-32
2020/5/15,-32,-27,-15,-14,-24,-11,-17,-22,-22,-21,-23,-28,-31,-54,-37,-17,-26,-29,-24,-25,-25,-27,-21,-27,-20,-24,-35,-42,-34,-24,-22,-17,-22,-20,-31,-25,-22,-23,-25,-23,-37,-24,-26,-25,-24,-23,-21,-31
2020/5/16,-40,-30,-16,-17,-27,-11,-18,-24,-29,-29,-28,-41,-47,-64,-51,-20,-31,-32,-30,-32,-31,-37,-35,-37,-30,-36,-48,-50,-43,-32,-30,-22,-28,-26,-35,-24,-27,-29,-31,-29,-33,-24,-24,-29,-27,-27,-26,-33
2020/5/17,-32,-30,-17,-18,-26,-12,-18,-21,-23,-25,-26,-32,-35,-48,-37,-22,-32,-35,-29,-26,-27,-29,-26,-28,-23,-26,-36,-39,-35,-27,-24,-21,-25,-24,-30,-20,-22,-26,-25,-22,-29,-23,-18,-23,-21,-19,-16,-32
2020/5/18,-32,-26,-12,-12,-24,-9,-14,-15,-17,-20,-18,-29,-34,-55,-40,-13,-18,-22,-22,-21,-22,-23,-20,-25,-24,-26,-35,-39,-35,-24,-21,-17,-22,-21,-29,-25,-22,-23,-26,-27,-33,-24,-26,-28,-25,-23,-24,-33
2020/5/19,-29,-26,-15,-19,-32,-12,-13,-20,-21,-21,-18,-33,-34,-57,-40,-18,-19,-23,-21,-21,-19,-20,-17,-22,-16,-22,-32,-34,-29,-17,-15,-14,-17,-15,-20,-15,-16,-17,-17,-15,-21,-13,-15,-14,-16,-15,-13,-28
2020/5/20,-26,-24,-6,-7,-16,-3,-7,-13,-14,-19,-17,-26,-28,-52,-34,-11,-15,-19,-17,-19,-18,-15,-15,-18,-11,-15,-28,-29,-24,-12,-14,-10,-13,-16,-16,-12,-13,-13,-14,-12,-18,-11,-12,-13,-12,-14,-12,-22
