date,japan,hokkaido,aomori,iwate,miyagi,akita,yamagata,fukushima,ibaraki,tochigi,gunma,saitama,chiba,tokyo,kanagawa,niigata,toyama,ishikawa,fukui,yamanashi,nagano,gifu,shizuoka,aichi,mie,shiga,kyoto,osaka,hyogo,nara,wakayama,tottori,shimane,okayama,hiroshima,yamaguchi,tokushima,kagawa,ehime,kochi,fukuoka,saga,nagasaki,kumamoto,oita,miyazaki,kagoshima,okinawa
2020/9/18,-6,10,19,29,11,33,14,19,6,11,12,-4,3,-11,0,1,-3,-18,-5,34,3,-14,-4,-3,-7,1,-13,-17,-8,-16,3,-2,14,-6,-10,-13,3,-14,-14,-3,-14,-6,-18,-13,-20,-11,-10,-29
2020/9/19,12,82,104,82,33,127,67,52,-6,-3,16,-9,7,-8,8,32,49,34,73,55,49,16,13,10,1,39,10,-4,16,-2,31,52,48,31,9,15,22,17,14,26,10,12,5,3,4,-2,1,-34
2020/9/20,27,116,148,102,41,164,95,65,23,14,25,-4,11,-10,-2,71,88,62,94,67,76,30,7,13,5,62,37,8,25,34,75,104,135,42,26,56,56,57,44,67,35,49,43,36,43,11,11,-36
2020/9/21,76,112,155,146,76,213,178,134,84,116,118,50,62,28,67,140,171,155,232,250,185,119,90,52,76,198,87,44,83,106,152,178,193,110,72,102,106,119,109,118,73,111,71,73,89,85,67,-4
2020/9/22,53,75,134,101,49,150,137,89,60,80,90,55,51,25,48,100,106,100,135,138,100,77,41,37,35,146,51,30,57,56,63,107,115,87,50,66,75,71,75,72,58,63,26,49,40,41,28,-8
2020/9/23,-10,25,47,36,19,81,63,26,-18,-7,-8,-24,-26,-35,-30,37,37,35,44,-2,21,-3,-20,-5,-9,17,2,-7,4,-8,3,22,31,5,5,5,2,-4,-4,1,9,4,-3,-1,-10,-5,-5,-25
2020/9/24,-17,30,33,33,-4,64,39,-5,-30,-8,-1,-33,-42,-40,-31,24,30,22,33,-3,6,-3,-9,-2,-9,10,-7,-13,-6,-11,6,8,19,-1,-13,-15,-1,-11,-21,-7,-25,-20,-25,-30,-34,-29,-27,-23
2020/9/25,-25,19,-6,1,-31,25,-10,-21,-31,-18,-23,-39,-34,-39,-27,-6,-13,-24,-18,-8,-22,-35,-17,-30,-36,-26,-35,-44,-32,-43,-30,-6,6,-17,-14,-13,-25,-30,-20,-9,-6,4,-14,-6,-16,-10,-7,-23
2020/9/26,-15,21,10,34,1,68,33,6,-23,-19,-22,-40,-27,-44,-42,-1,7,-19,-2,-3,2,-4,-23,2,-14,13,-12,-15,0,-16,9,-14,2,9,-5,-1,4,0,0,5,2,-1,-6,-2,-7,1,-6,-31
2020/9/27,7,40,55,31,-7,76,29,10,11,2,6,2,6,-3,-2,-3,3,-15,3,21,16,8,3,14,-7,19,1,-1,2,14,40,16,39,10,1,15,22,18,12,12,18,17,5,12,0,-2,-5,-38
2020/9/28,2,25,39,38,14,66,43,26,0,19,16,-2,3,-8,1,20,33,20,36,36,25,1,-2,2,-7,24,-2,-8,3,-2,19,14,30,9,6,8,12,1,14,8,7,4,2,-1,-5,-1,0,-34
2020/9/29,6,29,49,41,8,75,59,23,1,21,23,6,3,-5,3,36,30,24,35,31,28,6,-1,6,-6,34,3,-6,8,2,23,30,37,22,11,14,17,7,19,9,12,6,-6,1,-10,-6,-2,-30
2020/9/30,4,27,73,47,25,83,64,44,12,22,16,13,11,-1,14,38,37,33,42,40,27,2,-3,2,-1,20,2,-4,3,-1,10,19,30,-11,-8,6,-1,-20,-15,-13,13,9,-1,-2,-15,-21,-18,-35
2020/10/1,-3,13,44,30,6,52,41,18,-14,4,8,-9,-19,-16,-11,20,34,19,36,12,5,0,-10,3,2,17,0,-6,2,0,11,21,30,7,5,7,9,1,3,10,6,-1,0,1,-9,3,-2,-32
2020/10/2,2,18,40,37,11,76,35,22,5,16,15,-3,5,-8,4,33,30,15,37,31,24,0,1,3,-3,24,1,-8,4,-2,16,24,33,9,1,-5,13,-1,2,3,0,7,-10,-2,-10,-4,-7,-26
2020/10/3,11,35,53,57,27,95,56,42,11,16,27,8,10,0,13,35,45,23,59,52,32,11,5,7,-8,32,3,-3,13,-2,29,28,35,21,1,9,17,15,6,19,7,3,-1,-2,-2,6,3,-28
2020/10/4,12,45,-4,41,22,35,54,31,22,12,18,17,18,5,11,32,29,7,17,38,19,-7,8,9,-15,10,1,0,2,11,43,25,48,8,-3,8,19,25,18,20,14,12,6,10,2,-2,2,-24
2020/10/5,-4,23,27,24,2,48,21,15,-8,7,7,-12,-6,-15,-5,2,12,2,15,22,15,-8,-8,-5,-11,7,-5,-10,0,-10,11,5,33,7,6,9,7,-2,8,5,7,5,1,-4,-7,-1,-1,-34
2020/10/6,7,20,40,38,6,60,45,27,4,21,23,8,7,-4,4,28,27,21,32,32,23,9,0,8,3,35,5,-4,11,7,22,27,48,24,14,17,21,9,21,22,13,3,-4,3,-3,0,-3,-31
2020/10/7,-2,27,60,46,24,82,63,46,0,14,4,-7,-8,-20,-9,37,36,34,45,12,18,-1,-16,-9,-8,18,2,-9,1,-2,5,32,50,7,10,11,5,0,4,7,16,16,2,6,1,0,-3,-27
2020/10/8,-30,27,47,31,-14,67,25,-7,-38,-25,-28,-47,-46,-49,-46,8,10,-2,7,-25,-21,-32,-43,-37,-37,-25,-38,-47,-36,-44,-31,-3,22,-25,-20,-4,-30,-31,-29,-18,1,0,-6,-6,-27,-12,-13,-36
2020/10/9,-26,37,49,38,10,88,37,11,-27,-14,-21,-45,-43,-49,-47,27,22,8,12,-25,-9,-32,-43,-37,-41,-28,-35,-49,-38,-47,-39,10,22,-8,-3,-5,-38,-37,-19,-33,0,5,-13,-4,-24,-22,-12,-27
2020/10/10,-33,54,66,47,-29,135,40,-22,-56,-50,-45,-63,-61,-64,-63,15,33,18,19,-47,-27,-42,-64,-50,-62,-31,-35,-39,-19,-57,-38,-6,8,8,-4,7,-27,-18,-12,-3,-10,-4,-6,-1,-6,7,-3,-29
2020/10/11,7,67,54,40,-32,125,56,4,-4,3,7,-10,-17,-17,-11,50,40,20,23,19,28,10,5,13,-9,20,3,2,6,7,37,27,56,12,5,24,25,26,19,18,21,22,19,14,14,5,2,-27
2020/10/12,0,14,32,20,-16,73,33,10,-9,19,14,-8,-5,-11,-1,29,24,16,34,23,24,1,-4,1,-5,22,1,-7,4,-3,16,17,40,12,6,14,12,4,16,8,7,10,6,3,-3,6,3,-27
2020/10/13,8,24,53,44,7,73,49,25,3,21,25,4,6,-5,1,19,17,22,35,33,27,11,2,9,5,38,7,-3,12,6,26,32,52,25,16,21,23,10,27,24,14,8,0,8,-3,3,2,-26
2020/10/14,8,23,63,54,34,90,68,49,13,26,15,9,10,-7,5,37,44,44,56,29,36,11,-4,7,7,35,10,3,14,12,24,26,45,15,12,15,12,8,13,18,17,20,6,8,0,7,2,-23
2020/10/15,-5,15,41,33,11,69,42,21,-21,8,7,-15,-36,-29,-26,21,31,29,50,13,16,11,-6,5,3,26,4,-5,4,5,20,21,32,10,6,10,8,6,6,15,9,7,2,5,-4,8,3,-26
2020/10/16,-1,19,38,30,10,73,40,22,-4,17,14,-8,-5,-16,-1,36,26,17,27,20,22,1,-1,1,-1,22,2,-10,0,-1,12,21,35,8,0,-9,6,-1,1,8,-5,7,-12,-8,-11,-6,-5,-23
2020/10/17,-34,53,61,41,-5,79,34,-5,-50,-40,-37,-56,-55,-58,-55,13,12,10,22,-26,-28,-41,-49,-48,-49,-34,-44,-53,-39,-53,-37,15,40,-20,-21,-11,-32,-30,-31,-19,-3,11,-3,-23,-23,-38,-25,-25
2020/10/18,18,72,96,66,31,122,73,48,18,24,25,10,11,1,7,52,48,40,55,37,34,12,5,12,-6,26,9,2,7,19,41,46,79,13,8,19,23,36,23,24,30,46,25,17,16,1,4,-21
2020/10/19,-13,32,50,36,7,84,40,20,-20,9,1,-28,-25,-36,-28,24,30,17,35,-8,11,-13,-29,-23,-28,0,-14,-24,-7,-27,-13,16,42,8,5,5,-5,-2,5,-2,6,12,3,-2,-5,-15,-6,-27
2020/10/20,8,26,60,42,11,92,59,30,-1,30,29,4,4,-7,0,41,29,27,40,35,32,11,-2,4,0,35,8,-4,10,6,25,34,47,26,13,13,25,13,18,22,15,12,-3,3,-4,0,-2,-27
2020/10/21,9,34,79,55,29,112,75,51,13,40,20,10,11,-3,11,47,52,48,61,37,38,10,1,5,6,33,15,2,15,11,25,38,53,14,11,7,15,9,5,9,15,22,4,2,-4,0,-2,-28
2020/10/22,-10,22,46,39,14,75,49,24,-6,12,3,-8,-5,-13,-2,27,29,17,22,10,5,-11,-6,-8,-19,-3,-18,-18,-15,-13,4,-11,0,-27,-32,-34,-15,-23,-33,-24,-36,-23,-29,-31,-37,-25,-26,-50
2020/10/23,-21,-6,18,8,-17,39,1,-8,-27,-12,-15,-35,-30,-38,-30,0,-7,-11,-3,-11,-12,-22,-26,-23,-24,-11,-17,-31,-16,-30,-12,10,33,-1,-2,-5,-7,-10,-5,0,-1,12,-9,-3,-10,-6,-6,-36
2020/10/24,11,27,45,41,26,68,24,49,10,33,35,5,9,0,15,-13,-7,-18,7,70,40,12,9,6,0,40,10,-2,14,3,33,30,38,24,6,3,20,14,7,28,9,28,9,4,7,9,5,-26
2020/10/25,24,32,28,21,28,52,14,37,42,39,38,26,32,18,22,4,40,13,37,96,54,18,20,16,1,35,18,9,12,38,71,56,79,21,10,16,39,38,26,31,28,46,25,17,16,8,8,-17
2020/10/26,3,23,40,37,13,81,43,28,-2,32,21,-4,1,-11,-1,22,36,27,47,38,33,6,-2,0,-4,21,3,-7,4,2,20,21,48,13,7,7,11,9,17,16,8,13,9,1,-2,4,4,-28
2020/10/27,9,23,53,47,14,87,56,33,-1,33,33,5,4,-7,3,41,35,32,49,40,31,14,2,7,4,43,10,-5,11,15,29,35,50,27,15,12,25,12,20,26,14,10,-2,4,-3,2,1,-26
2020/10/28,7,25,78,57,38,99,72,57,9,31,29,7,7,-8,7,47,39,41,53,38,28,8,-2,2,5,26,9,-1,9,10,22,40,44,11,8,4,10,5,6,15,13,21,5,4,-1,2,1,-22
2020/10/29,3,8,33,35,17,54,41,30,-1,27,18,-2,2,-9,7,21,39,30,47,47,27,12,-1,2,1,25,5,-4,3,7,19,25,41,10,5,5,9,3,7,14,6,13,5,2,-1,6,2,-23
2020/10/30,-3,6,17,27,8,46,13,21,-3,20,13,-12,-5,-19,-6,10,17,8,18,31,21,1,0,-3,-3,18,-2,-9,-1,2,17,8,34,4,0,-9,2,0,1,8,-1,12,-8,-2,-6,-4,-3,-20
2020/10/31,14,31,69,79,37,159,64,67,10,30,33,4,7,-3,14,41,49,32,81,71,48,21,9,6,2,43,11,2,13,10,37,52,61,24,5,6,17,16,11,23,11,27,8,7,8,9,10,-21
2020/11/1,19,26,66,63,28,123,49,55,27,31,32,16,17,2,9,52,42,33,45,75,47,19,16,12,1,25,15,6,7,31,56,47,78,20,8,17,21,35,24,23,23,48,24,11,16,-8,2,-13
2020/11/2,-19,14,13,15,-4,41,22,16,-12,9,7,-14,-17,-22,-13,2,-3,-8,5,26,1,-26,-18,-30,-27,-23,-30,-41,-34,-29,-16,-12,14,-25,-26,-23,-24,-26,-24,-13,-30,-14,-19,-29,-26,-28,-14,-21
2020/11/3,33,20,53,65,44,84,69,75,13,63,81,26,0,-1,27,50,55,46,73,122,77,70,34,28,34,110,47,29,47,63,79,72,94,81,50,51,57,70,61,54,49,78,23,41,33,42,28,-12
2020/11/4,-1,-5,24,28,12,36,25,21,8,25,13,4,4,-9,4,5,-3,0,15,58,23,0,-5,-7,-4,8,2,-7,4,7,12,25,40,10,9,2,4,1,1,10,7,20,-1,1,0,-5,-3,-26
2020/11/5,0,5,28,26,13,55,39,23,-3,23,19,-3,-2,-12,0,18,44,28,47,52,23,10,-3,-1,1,23,3,-8,1,8,18,35,44,12,8,1,5,3,0,14,2,9,3,2,1,5,1,-36
2020/11/6,-3,9,20,21,9,48,30,18,-4,15,11,-11,-7,-17,-6,35,15,12,19,41,15,1,0,-1,-4,19,3,-10,1,1,12,22,37,6,1,-9,7,2,2,6,-4,10,-13,-9,-7,-18,-16,-28
2020/11/7,-13,20,42,33,21,72,13,41,6,18,20,1,-7,-12,-11,0,-1,-11,4,38,8,-26,-25,-31,-32,-19,-28,-39,-30,-34,-22,-5,3,-6,-29,-28,-12,-17,-26,-17,-20,-9,-24,-31,-21,-23,-14,-30
2020/11/8,15,15,32,23,25,44,18,38,27,29,31,20,15,7,10,9,12,17,21,73,36,14,6,11,-7,19,10,4,5,23,41,40,73,24,15,14,29,27,20,17,21,34,14,14,21,-8,-5,-34
2020/11/9,-5,-11,2,14,-1,21,7,9,-3,20,14,-9,-8,-16,-7,-1,2,1,14,45,17,2,-6,-6,-9,9,-4,-13,0,-4,12,10,36,16,8,1,2,6,8,13,1,13,3,0,4,-2,4,-33
2020/11/10,0,-8,3,19,-4,26,13,9,-2,19,23,1,0,-8,-2,5,6,6,13,51,11,6,-2,0,-4,22,1,-12,5,0,20,14,38,25,14,8,16,9,19,24,5,12,-4,5,1,-3,-2,-30
2020/11/11,1,-7,23,34,8,46,32,24,10,22,12,2,1,-10,3,18,23,37,42,57,16,7,-1,0,3,23,8,-7,3,1,16,35,50,13,14,5,7,7,2,14,13,26,3,4,7,-1,0,-24
2020/11/12,-2,-2,24,32,9,59,43,23,-5,13,14,-8,-12,-18,-10,48,44,43,48,45,12,10,-3,2,1,24,7,-11,3,1,19,31,49,14,8,6,8,6,3,17,5,17,2,7,7,5,3,-27
2020/11/13,-1,-7,11,18,5,41,24,17,11,20,17,-5,0,-12,-1,32,29,28,36,53,13,5,6,1,-3,27,7,-19,-3,-12,7,31,50,10,6,-5,-3,-6,-1,6,1,18,-8,1,3,-5,0,-35
2020/11/14,10,-10,15,35,16,73,33,32,16,21,21,6,5,-3,9,41,45,36,71,77,20,20,12,6,0,45,18,-6,13,8,29,37,60,31,12,5,16,18,6,32,7,27,2,9,17,2,4,-26
2020/11/15,21,3,39,34,18,82,46,33,34,22,24,19,23,9,10,57,58,41,57,72,20,19,18,19,-2,35,30,5,11,31,52,50,94,28,18,19,35,33,23,43,21,49,17,22,29,1,13,-21
2020/11/16,0,-3,12,19,3,47,29,14,3,17,16,-5,0,-11,-2,13,28,32,42,42,8,7,-3,2,-3,26,10,-9,3,-2,15,22,52,15,12,8,3,7,10,16,-2,15,2,-1,4,-4,3,-26
2020/11/17,7,-2,21,28,3,58,47,19,6,22,22,6,3,-6,2,38,27,37,42,50,11,16,2,8,5,49,20,-6,12,8,28,34,53,30,19,15,20,13,20,25,10,21,-3,3,3,-12,1,-24
2020/11/18,7,-3,32,31,22,49,49,38,16,25,16,10,9,-3,11,38,45,56,60,46,12,11,1,5,7,38,27,1,15,11,23,44,53,16,16,7,12,9,3,17,18,35,5,7,8,-3,3,-23
2020/11/19,-1,-22,18,25,11,49,46,17,1,17,14,0,-1,-9,0,33,36,38,41,34,6,0,-9,0,-1,31,19,-5,3,6,14,19,30,9,6,-4,6,4,-2,-2,-7,3,-16,-3,1,-2,1,-26
2020/11/20,-15,-10,-1,-2,-13,14,-7,-3,-10,5,2,-11,-14,-18,-15,-8,-11,-8,-7,13,-18,-27,-30,-26,-24,-7,-9,-32,-16,-28,-19,5,16,-2,-2,-15,-7,-10,-14,-3,-9,8,-17,-14,-10,-15,-10,-25
2020/11/21,4,-15,13,27,8,44,3,12,9,17,7,-4,2,-9,5,-11,21,29,41,66,16,10,8,1,-7,27,22,-11,6,-1,21,23,41,24,10,5,16,22,4,25,11,33,6,9,9,4,16,-28
2020/11/22,17,-17,14,21,18,57,33,34,42,30,28,22,28,9,14,36,44,32,44,96,24,11,17,9,2,38,38,1,7,37,63,40,55,13,-1,-2,43,41,16,42,-13,18,1,5,18,3,14,-15
2020/11/23,29,-12,20,37,19,52,33,36,51,68,42,27,44,15,39,-9,25,25,55,110,34,53,42,31,25,75,43,16,33,38,53,13,64,60,38,37,47,69,48,48,36,86,29,34,34,41,36,-21
2020/11/24,-5,-13,11,11,-6,23,25,3,-15,7,14,-9,-14,-22,-18,14,14,25,28,21,1,2,-5,0,-2,35,18,-11,4,-2,20,17,37,19,11,7,10,9,10,18,6,8,-8,-4,-4,-10,-2,-31
2020/11/25,-10,-4,28,26,9,50,37,7,-21,-9,1,-20,-29,-33,-18,21,24,42,40,12,1,-3,-8,-1,-1,25,19,-11,0,-4,9,27,40,6,9,0,0,1,-3,5,6,18,-1,-1,-3,-3,-3,-24
2020/11/26,-4,-14,2,17,0,25,16,6,-7,6,7,-4,-4,-11,0,-3,5,6,20,16,-3,-2,-2,2,-1,21,13,-10,-1,-2,12,5,31,5,4,0,3,0,-4,8,0,6,-5,-2,-3,-2,-1,-23
2020/11/27,-9,-11,-1,11,-6,36,12,-4,-17,-2,-1,-15,-15,-23,-14,8,7,10,16,7,-6,-6,-2,1,-5,27,15,-13,-3,-5,6,4,13,-1,-1,-16,1,-1,-7,9,-10,3,-15,-6,-8,-9,-5,-22
2020/11/28,-10,-19,-15,-4,-13,19,-22,-5,-10,-2,-8,-10,-5,-15,-4,-31,-24,-24,-7,18,-19,-12,-3,-4,-15,6,-5,-24,-8,-22,0,-26,-7,6,-13,-11,-6,2,-13,6,-10,0,-11,-7,-13,-3,-4,-33
2020/11/29,-4,-22,-13,-4,-10,6,-17,-2,1,-3,-2,0,-2,-11,-10,-18,5,0,3,20,-8,-13,2,3,-13,14,7,-11,-9,2,26,-10,6,-2,-7,-6,12,11,-3,4,-3,4,-5,2,-9,-17,-6,-28
2020/11/30,-11,-11,-7,8,-8,17,4,-2,-11,0,-2,-11,-6,-17,-8,-14,-9,-4,1,4,-9,-16,-13,-10,-17,6,0,-16,-7,-16,-3,-9,19,-1,-4,-8,-7,-8,-3,1,-8,-2,-9,-14,-16,-15,-9,-36
2020/12/1,-5,-18,-4,6,-8,17,5,-2,-8,3,8,-1,-1,-13,-5,-9,-3,5,12,9,-6,-6,-7,-1,-5,23,2,-12,1,-7,10,2,24,11,5,3,10,-1,7,13,4,-2,-12,-7,-12,-12,-7,-35
2020/12/2,-12,-14,12,21,6,34,35,15,-19,-3,-1,-13,-29,-32,-27,12,22,27,35,-1,-6,-6,-15,-2,-2,28,11,-6,3,-3,9,20,26,4,2,0,1,-1,-7,4,7,7,-2,-6,-11,-8,-7,-33
2020/12/3,-13,-15,-2,0,-8,14,5,0,-19,-4,-1,-15,-16,-24,-13,-6,-2,-7,8,2,-7,-9,-9,-5,-9,9,-5,-15,-7,-15,2,-10,5,-3,-3,-5,-2,-9,-8,2,-6,-1,-6,-4,-14,-7,-7,-43
2020/12/4,-11,-15,-8,2,-9,17,-3,-6,-9,0,-5,-11,-5,-19,-7,-6,-3,2,11,1,-12,-12,-5,-5,-6,16,-2,-16,-6,-14,3,-5,15,-4,-5,-16,-3,-8,-8,1,-13,-2,-16,-9,-14,-15,-10,-43
2020/12/5,-21,-13,1,5,-8,44,-6,-7,-44,-22,-9,-38,-45,-48,-42,-19,-16,-27,-1,0,-16,-13,-15,-5,-10,19,-3,-19,-2,-20,5,8,14,6,-5,-11,-3,0,-7,2,-7,-3,-10,-9,-15,-11,-2,-48
2020/12/6,-1,-15,-9,-5,-6,4,-18,-4,3,-2,-2,5,7,-4,0,-18,6,3,3,4,-10,-16,4,3,-15,14,2,-11,-6,-4,22,15,30,0,-5,-1,6,14,0,0,9,10,7,3,-9,-23,-12,-44
2020/12/7,-10,-12,-6,2,-9,22,-1,-1,-11,1,-2,-10,-4,-16,-5,-7,5,1,1,3,-10,-13,-9,-6,-13,13,-4,-15,-4,-17,1,3,17,-1,-1,-4,-6,-7,-2,2,-3,-4,-4,-7,-12,-11,-4,-38
2020/12/8,-7,-16,-5,6,-12,11,2,-6,-9,1,3,-3,-2,-12,-4,-10,-19,-13,-7,2,-11,-10,-8,-4,-8,12,-7,-13,0,-13,9,3,14,11,4,-4,5,-10,3,9,-2,-6,-15,-9,-16,-15,-9,-38
2020/12/9,-9,-13,8,18,4,31,24,17,-6,3,-4,-3,-10,-17,-7,9,17,22,23,-2,-8,-12,-13,-3,-5,14,0,-9,-1,-10,1,19,21,1,0,-6,-3,-5,-9,1,5,6,-7,-6,-12,-10,-11,-48
2020/12/10,-12,-15,-10,5,-5,9,7,-2,-26,-5,-6,-11,-23,-20,-8,-5,12,2,23,-1,-9,-11,-8,-4,-4,12,-6,-12,-6,-11,7,5,13,-1,-4,-7,-3,-6,-7,0,-4,-4,-7,-7,-13,-6,-7,-41
2020/12/11,-10,-12,-8,7,-9,23,-4,-2,-8,0,-3,-12,-8,-18,-8,-6,0,-6,-1,1,-11,-14,-6,-5,-7,11,-3,-15,-5,-13,4,8,10,-1,-6,-16,0,-8,-8,0,-9,-2,-15,-11,-16,-13,-12,-32
2020/12/12,-13,-19,0,0,-10,29,-20,-4,-11,-5,-6,-6,-9,-16,-7,-38,-29,-27,-15,0,-19,-19,-15,-8,-18,0,-15,-23,-6,-23,-1,-7,-1,3,-13,-12,-5,-2,-14,-3,-11,-4,-11,-16,-22,-14,-8,-34
2020/12/13,-10,-27,-20,-14,-28,-7,-33,-21,4,-7,-11,1,5,-5,-2,-43,-34,-29,-32,10,-29,-32,-7,-12,-23,-16,-17,-19,-17,-14,14,-15,8,-13,-20,-15,-4,-1,-5,-7,-3,2,-2,-1,-15,-21,-7,-28
2020/12/14,-20,-20,-15,-10,-18,8,-14,-11,-19,-8,-12,-20,-18,-25,-15,-22,-22,-19,-15,-7,-28,-26,-18,-16,-21,-13,-19,-26,-18,-26,-11,-30,-10,-9,-13,-15,-13,-15,-12,-8,-16,-11,-15,-18,-23,-17,-15,-38
2020/12/15,-17,-21,-15,-8,-25,-2,-16,-14,-14,-6,-6,-8,-8,-17,-9,-20,-29,-23,-18,-4,-21,-29,-18,-27,-19,-11,-20,-26,-12,-23,-9,-28,-7,0,-9,-13,-4,-19,-10,-2,-14,-13,-23,-16,-26,-21,-16,-39
2020/12/16,-19,-20,-9,3,-14,8,-10,-7,-7,-6,-13,-7,-7,-19,-3,-15,-24,-16,-14,-9,-18,-44,-19,-29,-21,-15,-15,-25,-15,-23,-14,-22,-8,-13,-14,-21,-13,-20,-21,-13,-13,-8,-18,-19,-24,-17,-19,-39
2020/12/17,-20,-21,-19,-9,-23,1,-15,-19,-21,-12,-16,-17,-16,-24,-10,-16,-17,-19,-16,-10,-22,-30,-19,-18,-23,-19,-21,-25,-17,-21,-17,-27,-8,-11,-13,-15,-13,-17,-19,-8,-13,-8,-13,-14,-22,-13,-13,-35
2020/12/18,-18,-17,-19,-7,-18,11,-22,-16,-12,-9,-12,-15,-11,-22,-10,-19,-24,-25,-25,-5,-20,-31,-14,-14,-16,-9,-16,-24,-14,-23,-7,-19,-6,-14,-16,-23,-11,-18,-16,-8,-18,-6,-21,-17,-21,-20,-17,-39
2020/12/19,-25,-26,-29,-21,-24,1,-37,-24,-22,-18,-26,-21,-20,-29,-18,-38,-37,-41,-35,-17,-34,-38,-22,-21,-32,-31,-30,-32,-21,-33,-19,-34,-31,-12,-30,-24,-21,-19,-28,-15,-20,-9,-21,-25,-28,-24,-21,-50
2020/12/20,-22,-31,-33,-32,-46,-15,-49,-39,-14,-24,-32,-15,-11,-21,-14,-44,-46,-51,-51,-14,-32,-39,-20,-18,-36,-38,-27,-27,-26,-21,-14,-42,-23,-23,-29,-25,-16,-14,-17,-17,-13,-12,-16,-19,-27,-29,-18,-39
2020/12/21,-18,-16,-18,-10,-20,7,-16,-11,-17,-8,-12,-16,-14,-23,-10,-14,-11,-18,-14,-13,-18,-26,-19,-17,-22,-12,-20,-22,-14,-22,-13,-22,2,-7,-13,-14,-12,-11,-8,-7,-12,-9,-12,-17,-20,-17,-12,-45
2020/12/22,-12,-17,-9,2,-16,9,-8,-8,-12,-1,-2,-5,-9,-18,-10,-11,-19,-20,-7,-7,-15,-16,-14,-7,-12,8,-11,-18,-6,-12,3,-5,4,4,-5,-7,3,-6,-2,2,-7,-10,-18,-13,-20,-15,-12,-34
2020/12/23,-11,-15,1,4,2,16,0,10,-5,1,-7,-1,-3,-16,-3,-8,-1,-3,4,-9,-13,-20,-15,-8,-11,3,-8,-14,-5,-12,-3,5,14,-4,-5,-9,-3,-9,-10,-3,-1,1,-10,-11,-17,-15,-15,-41
2020/12/24,-22,-22,-19,-5,-7,-1,-4,-1,-19,-7,-11,-16,-18,-24,-13,-7,-2,-8,-1,-12,-20,-25,-20,-17,-20,-15,-25,-33,-25,-30,-21,-16,-4,-22,-27,-29,-25,-24,-31,-23,-27,-21,-26,-32,-36,-29,-26,-42
2020/12/25,-19,-21,-21,-9,-16,5,-20,-14,-12,-7,-16,-15,-10,-21,-10,-24,-27,-31,-22,-12,-24,-34,-13,-26,-21,-15,-21,-24,-16,-23,-12,-21,-7,-12,-16,-22,-11,-19,-18,-10,-14,-6,-23,-20,-25,-18,-12,-30
2020/12/26,-24,-32,-28,-16,-24,2,-33,-25,-21,-20,-26,-18,-19,-28,-18,-41,-42,-40,-33,-21,-32,-41,-24,-26,-31,-21,-31,-31,-19,-34,-14,-23,-18,-12,-25,-23,-16,-20,-21,-14,-18,-16,-19,-23,-25,-21,-16,-33
2020/12/27,-21,-25,-24,-19,-27,4,-33,-27,-13,-21,-26,-12,-11,-23,-16,-33,-26,-31,-33,-17,-29,-32,-15,-15,-26,-24,-25,-24,-24,-22,4,-15,-3,-23,-32,-31,-6,-17,-22,-20,-33,-29,-30,-32,-35,-44,-35,-32
2020/12/28,-16,-21,-14,-8,-14,8,-6,-5,-10,4,-4,-11,-12,-23,-12,-18,-7,-6,-3,-4,-13,-22,-21,-20,-23,-12,-21,-25,-15,-27,-10,-2,12,-2,-3,1,-9,-2,4,-5,0,-2,-1,-8,-11,-15,-5,-34
2020/12/29,-4,-31,-18,-12,-14,-3,3,-6,-3,13,9,4,5,-15,5,-1,2,9,5,21,-6,0,9,0,5,18,-5,-6,5,1,23,7,12,19,5,5,14,11,18,19,-6,-5,-11,-4,-8,-13,-8,-43
2020/12/30,-31,-36,-24,-29,-38,-13,-18,-20,-26,2,-18,-13,-28,-38,-18,-36,-45,-40,-35,-1,-36,-27,-21,-30,-17,-34,-32,-35,-28,-32,-22,-35,-36,-25,-31,-36,-27,-32,-28,-12,-39,-33,-40,-38,-34,-24,-39,-50
2020/12/31,-28,-40,-34,-26,-43,-19,-27,-30,-19,-19,-21,-18,-8,-31,-3,-31,-46,-43,-49,13,-31,-35,-2,-38,-26,-42,-36,-32,-30,-29,-19,-61,-49,-28,-28,-34,-27,-32,-30,-12,-35,-38,-36,-30,-32,-17,-29,-37
2021/1/1,-8,-43,-23,-19,-46,-18,-17,-23,36,5,-2,13,33,-15,24,-24,-37,-32,-52,51,-24,-31,31,-21,21,-27,-14,-17,-5,1,11,-57,-42,2,-16,-10,4,-3,-6,7,-30,-24,-30,-4,-22,16,0,-5
2021/1/2,-27,-39,-22,-25,-44,-19,-33,-32,-8,-21,-25,-10,-9,-31,-11,-48,-56,-55,-57,4,-39,-38,-21,-31,-25,-35,-33,-31,-23,-24,-17,-60,-49,-20,-30,-30,-27,-24,-32,-17,-50,-38,-37,-31,-41,-19,-14,-30
2021/1/3,-25,-35,-24,-30,-45,-19,-39,-32,-1,-24,-29,-10,-7,-27,-19,-50,-47,-50,-61,-7,-44,-43,-20,-33,-33,-41,-35,-32,-31,-20,-3,-54,-29,-29,-28,-19,-17,-19,-20,-17,-22,-17,-20,-14,-33,-28,-16,-34
2021/1/4,-11,-31,-25,-21,-33,-15,-24,-20,5,8,6,1,-1,-20,0,-31,-30,-34,-34,15,-14,-8,4,-1,-4,1,-15,-13,-5,-2,5,-30,-5,4,-1,-2,-7,-1,0,-10,-4,-2,-11,-6,-23,-11,-11,-42
