date,japan,hokkaido,aomori,iwate,miyagi,akita,yamagata,fukushima,ibaraki,tochigi,gunma,saitama,chiba,tokyo,kanagawa,niigata,toyama,ishikawa,fukui,yamanashi,nagano,gifu,shizuoka,aichi,mie,shiga,kyoto,osaka,hyogo,nara,wakayama,tottori,shimane,okayama,hiroshima,yamaguchi,tokushima,kagawa,ehime,kochi,fukuoka,saga,nagasaki,kumamoto,oita,miyazaki,kagoshima,okinawa
2021/1/9,-40,-36,-39,-33,-41,-44,-48,-41,-46,-47,-44,-41,-41,-43,-39,-61,-63,-60,-53,-53,-47,-38,-46,-42,-50,-46,-45,-42,-38,-39,-40,-54,-56,-43,-49,-45,-40,-40,-53,-41,-53,-54,-68,-48,-49,-43,-45,-46
2021/1/10,-40,-35,-44,-40,-41,-46,-52,-39,-44,-42,-40,-43,-43,-46,-40,-62,-71,-64,-61,-48,-48,-37,-45,-42,-47,-41,-44,-42,-36,-36,-33,-52,-53,-39,-49,-41,-33,-41,-50,-36,-47,-38,-53,-44,-44,-44,-41,-46
2021/1/11,-54,-49,-39,-36,-52,-41,-45,-40,-53,-42,-40,-59,-60,-65,-59,-58,-63,-54,-48,-46,-46,-37,-45,-53,-49,-50,-55,-58,-50,-53,-40,-46,-44,-41,-53,-38,-27,-39,-41,-34,-52,-25,-47,-39,-34,-33,-36,-43
2021/1/12,-29,-23,-18,-18,-23,-27,-25,-25,-32,-29,-30,-32,-33,-41,-34,-32,-29,-27,-23,-41,-34,-21,-29,-25,-28,-28,-28,-27,-22,-19,-25,-27,-21,-24,-30,-18,-18,-23,-29,-24,-29,-18,-27,-28,-23,-21,-26,-35
2021/1/13,-29,-26,-15,-18,-23,-23,-22,-26,-28,-31,-28,-32,-33,-41,-33,-30,-19,-29,-12,-35,-28,-18,-27,-25,-30,-25,-31,-27,-23,-18,-21,-23,-21,-21,-30,-18,-16,-23,-29,-22,-30,-20,-28,-25,-21,-23,-26,-33
2021/1/14,-31,-27,-21,-23,-26,-21,-25,-27,-32,-33,-29,-33,-34,-42,-34,-27,-15,-31,-3,-34,-29,-21,-27,-29,-29,-28,-34,-32,-27,-22,-21,-29,-20,-26,-31,-21,-13,-25,-28,-23,-33,-21,-30,-27,-24,-21,-26,-37
2021/1/15,-33,-27,-25,-23,-30,-25,-27,-33,-37,-41,-34,-35,-38,-44,-36,-28,-21,-32,-5,-37,-36,-29,-34,-32,-35,-34,-37,-33,-30,-23,-26,-30,-23,-29,-34,-26,-18,-28,-32,-28,-36,-25,-35,-30,-26,-28,-29,-38
2021/1/16,-39,-40,-38,-34,-42,-37,-43,-43,-45,-51,-45,-40,-41,-42,-38,-43,-46,-49,-33,-52,-52,-45,-48,-45,-51,-49,-51,-45,-42,-39,-40,-43,-36,-42,-45,-32,-30,-41,-44,-39,-48,-34,-48,-42,-38,-35,-38,-46
2021/1/17,-44,-41,-44,-40,-46,-45,-49,-46,-49,-54,-48,-47,-48,-49,-45,-47,-50,-51,-38,-54,-53,-45,-49,-47,-54,-48,-54,-49,-45,-41,-42,-46,-41,-41,-48,-36,-36,-48,-47,-39,-53,-37,-51,-47,-45,-42,-43,-54
2021/1/18,-32,-25,-29,-19,-28,-24,-28,-25,-31,-36,-32,-33,-35,-42,-35,-23,-22,-35,-7,-40,-34,-25,-31,-30,-32,-32,-38,-32,-28,-24,-26,-30,-25,-26,-32,-27,-19,-27,-33,-30,-37,-28,-34,-32,-28,-21,-30,-39
2021/1/19,-33,-29,-28,-24,-30,-42,-33,-28,-36,-34,-33,-35,-37,-44,-36,-27,-23,-37,-16,-37,-34,-27,-31,-32,-31,-34,-38,-35,-30,-27,-28,-32,-25,-27,-34,-23,-17,-26,-32,-28,-38,-27,-33,-31,-28,-22,-30,-39
2021/1/20,-32,-26,-18,-17,-28,-21,-24,-29,-31,-36,-29,-35,-36,-43,-36,-25,-19,-31,-7,-36,-29,-23,-31,-31,-33,-30,-37,-33,-30,-24,-25,-24,-19,-24,-32,-22,-19,-27,-31,-28,-36,-23,-31,-27,-25,-18,-27,-37
2021/1/21,-32,-27,-20,-22,-29,-23,-24,-27,-32,-32,-30,-34,-35,-43,-36,-23,-20,-31,-7,-36,-31,-23,-29,-31,-30,-31,-37,-34,-29,-23,-24,-25,-20,-27,-33,-24,-16,-26,-30,-27,-37,-25,-33,-31,-25,-20,-28,-42
2021/1/22,-34,-28,-25,-22,-31,-26,-30,-34,-35,-37,-33,-34,-37,-43,-35,-29,-29,-38,-14,-37,-38,-32,-35,-35,-37,-38,-40,-36,-33,-25,-32,-33,-28,-31,-36,-32,-25,-31,-37,-31,-39,-31,-39,-34,-30,-25,-30,-47
2021/1/23,-42,-37,-35,-30,-41,-31,-39,-42,-51,-52,-48,-43,-46,-46,-42,-40,-48,-49,-34,-59,-53,-47,-54,-48,-56,-53,-53,-47,-45,-42,-48,-46,-40,-46,-51,-42,-42,-49,-52,-47,-52,-42,-54,-48,-48,-41,-42,-54
2021/1/24,-47,-37,-38,-36,-45,-35,-44,-49,-56,-57,-51,-51,-54,-52,-49,-42,-50,-49,-35,-67,-57,-48,-53,-48,-58,-52,-56,-49,-48,-44,-49,-46,-38,-43,-50,-41,-43,-53,-49,-47,-52,-39,-51,-46,-46,-38,-38,-51
2021/1/25,-30,-24,-20,-18,-28,-19,-25,-24,-29,-32,-30,-30,-33,-39,-32,-22,-21,-31,-5,-40,-34,-24,-30,-29,-32,-31,-35,-30,-26,-20,-23,-29,-18,-24,-30,-22,-19,-25,-29,-28,-34,-24,-30,-28,-26,-16,-29,-42
2021/1/26,-31,-25,-19,-18,-29,-22,-24,-25,-32,-28,-28,-33,-34,-42,-34,-20,-24,-33,-9,-36,-33,-24,-29,-31,-30,-31,-35,-32,-28,-22,-26,-29,-21,-27,-33,-27,-21,-25,-30,-32,-37,-28,-35,-32,-29,-21,-30,-41
2021/1/27,-33,-27,-20,-21,-29,-23,-25,-29,-32,-35,-30,-35,-37,-43,-36,-26,-24,-34,-10,-36,-30,-24,-32,-32,-36,-31,-37,-33,-29,-24,-25,-25,-21,-25,-30,-23,-18,-28,-30,-25,-35,-25,-31,-28,-27,-21,-29,-41
2021/1/28,-33,-26,-22,-23,-30,-25,-28,-28,-33,-34,-29,-35,-37,-43,-36,-23,-23,-32,-7,-38,-31,-23,-31,-32,-32,-30,-37,-33,-28,-24,-25,-27,-19,-27,-32,-24,-15,-26,-29,-26,-36,-24,-34,-30,-26,-22,-30,-43
2021/1/29,-34,-31,-32,-26,-32,-42,-37,-35,-35,-39,-35,-35,-37,-42,-34,-37,-37,-43,-27,-38,-39,-34,-34,-34,-37,-37,-39,-34,-32,-25,-31,-35,-33,-33,-37,-34,-25,-32,-37,-28,-40,-32,-41,-36,-33,-26,-34,-45
2021/1/30,-37,-39,-46,-39,-44,-47,-53,-45,-43,-47,-41,-39,-40,-40,-35,-48,-52,-51,-37,-47,-46,-40,-45,-43,-51,-47,-48,-42,-39,-37,-38,-45,-37,-39,-44,-35,-30,-40,-42,-35,-47,-33,-48,-40,-39,-34,-37,-46
2021/1/31,-38,-38,-43,-40,-43,-44,-53,-43,-40,-42,-38,-42,-43,-43,-37,-44,-48,-45,-28,-43,-46,-37,-43,-42,-49,-42,-48,-43,-40,-35,-32,-37,-26,-35,-41,-31,-27,-41,-37,-30,-48,-32,-46,-40,-38,-32,-37,-48
2021/2/1,-31,-25,-23,-20,-28,-25,-34,-27,-31,-36,-30,-31,-33,-39,-32,-24,-25,-33,-11,-39,-34,-27,-32,-29,-34,-32,-36,-30,-27,-22,-26,-33,-25,-27,-31,-27,-23,-28,-32,-32,-35,-29,-37,-33,-30,-22,-32,-43
2021/2/2,-31,-26,-26,-20,-28,-30,-33,-27,-33,-32,-30,-33,-35,-40,-33,-26,-30,-37,-13,-38,-35,-26,-32,-31,-32,-34,-35,-32,-28,-25,-28,-33,-19,-28,-32,-24,-20,-27,-31,-27,-36,-26,-33,-33,-28,-22,-32,-45
2021/2/3,-32,-30,-25,-22,-30,-27,-31,-30,-30,-36,-30,-34,-35,-42,-34,-30,-27,-37,-13,-34,-30,-23,-31,-32,-38,-32,-37,-33,-30,-24,-26,-29,-23,-26,-31,-25,-19,-30,-31,-26,-36,-29,-34,-29,-26,-20,-33,-43
2021/2/4,-32,-28,-25,-27,-28,-30,-34,-30,-32,-34,-30,-34,-35,-41,-34,-30,-31,-37,-14,-34,-31,-25,-28,-32,-34,-31,-37,-34,-30,-24,-26,-32,-25,-29,-33,-26,-21,-28,-32,-24,-37,-30,-37,-30,-25,-20,-31,-44
2021/2/5,-33,-29,-28,-25,-27,-33,-36,-32,-34,-40,-32,-34,-36,-41,-34,-28,-28,-36,-13,-34,-36,-30,-34,-34,-36,-36,-37,-34,-30,-24,-27,-30,-23,-30,-35,-30,-23,-29,-32,-25,-39,-32,-39,-32,-27,-22,-31,-45
2021/2/6,-34,-36,-32,-32,-38,-36,-42,-36,-41,-44,-35,-37,-38,-38,-34,-34,-34,-43,-20,-44,-41,-34,-42,-41,-48,-42,-45,-42,-38,-34,-33,-33,-26,-37,-41,-28,-27,-35,-37,-30,-46,-37,-49,-38,-31,-31,-40,-49
2021/2/7,-37,-38,-40,-40,-40,-40,-49,-40,-39,-38,-36,-40,-41,-41,-36,-40,-45,-50,-28,-39,-45,-35,-40,-41,-48,-40,-47,-45,-39,-35,-29,-41,-28,-35,-40,-30,-25,-40,-36,-26,-48,-34,-47,-36,-30,-24,-38,-49
2021/2/8,-30,-25,-27,-20,-27,-27,-31,-23,-29,-34,-30,-31,-33,-39,-31,-25,-25,-33,-10,-35,-34,-23,-29,-28,-33,-32,-36,-31,-27,-22,-23,-33,-21,-25,-30,-23,-18,-26,-29,-26,-34,-27,-32,-28,-24,-10,-29,-41
2021/2/9,-30,-24,-23,-20,-23,-27,-31,-24,-30,-29,-29,-31,-34,-39,-31,-24,-28,-35,-11,-31,-30,-22,-27,-29,-30,-31,-35,-32,-28,-24,-23,-31,-20,-27,-31,-23,-15,-23,-26,-21,-35,-24,-32,-28,-23,-9,-27,-41
2021/2/10,-28,-23,-16,-17,-22,-19,-23,-23,-26,-29,-25,-30,-32,-37,-30,-23,-20,-32,-2,-25,-24,-19,-27,-27,-32,-26,-30,-28,-25,-18,-17,-22,-16,-21,-27,-20,-15,-21,-24,-19,-30,-22,-28,-22,-16,-3,-23,-37
2021/2/11,-48,-47,-37,-36,-49,-32,-38,-37,-44,-29,-33,-54,-55,-59,-52,-37,-38,-42,-16,-27,-37,-30,-34,-51,-42,-42,-50,-55,-46,-45,-27,-31,-20,-36,-45,-28,-22,-35,-31,-20,-52,-24,-47,-33,-24,-10,-33,-57
2021/2/12,-31,-26,-25,-23,-29,-23,-26,-31,-33,-34,-30,-33,-35,-40,-33,-26,-26,-34,-10,-30,-33,-26,-32,-33,-34,-35,-36,-34,-30,-22,-23,-29,-20,-31,-34,-27,-21,-27,-29,-21,-37,-26,-36,-30,-24,-19,-29,-43
2021/2/13,-32,-31,-30,-23,-32,-16,-27,-29,-37,-36,-33,-35,-36,-36,-31,-29,-28,-37,-11,-39,-34,-30,-39,-40,-44,-39,-42,-40,-34,-30,-25,-32,-21,-35,-38,-26,-26,-32,-36,-27,-44,-28,-44,-34,-36,-34,-35,-46
2021/2/14,-33,-31,-33,-32,-44,-23,-37,-42,-35,-30,-29,-37,-40,-38,-33,-26,-19,-32,-9,-37,-34,-28,-36,-37,-45,-34,-42,-40,-34,-28,-22,-31,-22,-29,-36,-26,-27,-34,-34,-24,-45,-30,-48,-36,-33,-30,-35,-48
2021/2/15,-30,-23,-24,-22,-28,-21,-28,-28,-29,-30,-31,-30,-34,-38,-32,-22,-21,-32,-5,-38,-31,-23,-29,-26,-33,-31,-34,-28,-25,-20,-22,-28,-17,-23,-27,-20,-18,-22,-27,-21,-32,-20,-30,-27,-21,-8,-24,-37
2021/2/16,-28,-28,-32,-27,-28,-41,-34,-26,-28,-23,-25,-29,-31,-36,-28,-25,-23,-35,-5,-28,-29,-19,-25,-28,-27,-30,-32,-30,-25,-22,-19,-27,-16,-25,-28,-18,-14,-20,-24,-17,-33,-22,-30,-27,-20,-9,-24,-38
2021/2/17,-30,-27,-24,-22,-27,-28,-29,-29,-26,-29,-28,-31,-32,-38,-31,-32,-27,-38,-9,-30,-28,-20,-27,-29,-31,-29,-34,-31,-28,-23,-21,-31,-29,-25,-30,-27,-23,-28,-33,-21,-36,-28,-36,-29,-25,-13,-30,-41
2021/2/18,-30,-24,-23,-25,-26,-25,-31,-26,-28,-27,-25,-31,-32,-38,-31,-30,-31,-37,-13,-30,-27,-21,-24,-28,-30,-31,-35,-32,-27,-24,-23,-34,-29,-26,-28,-23,-15,-24,-33,-22,-35,-28,-35,-35,-28,-13,-30,-40
2021/2/19,-29,-23,-26,-24,-28,-28,-32,-30,-29,-30,-27,-30,-33,-37,-30,-26,-19,-33,-7,-27,-30,-23,-27,-29,-31,-31,-34,-30,-27,-21,-22,-28,-21,-27,-30,-23,-18,-25,-28,-20,-33,-23,-32,-27,-22,-11,-26,-39
2021/2/20,-28,-29,-34,-27,-33,-31,-37,-29,-32,-31,-27,-31,-34,-32,-28,-28,-30,-40,-11,-34,-29,-25,-31,-36,-40,-36,-40,-36,-31,-27,-20,-29,-24,-31,-33,-18,-20,-27,-29,-22,-39,-23,-41,-27,-22,-12,-28,-40
2021/2/21,-28,-30,-35,-31,-33,-26,-37,-27,-27,-25,-20,-34,-36,-34,-27,-25,-24,-34,-6,-24,-27,-19,-27,-34,-37,-29,-39,-37,-29,-23,-9,-23,-11,-26,-30,-14,-17,-29,-24,-10,-40,-18,-36,-24,-18,-5,-26,-41
2021/2/22,-25,-21,-23,-19,-23,-20,-24,-18,-23,-21,-21,-26,-29,-34,-25,-16,-13,-28,5,-23,-25,-14,-22,-25,-26,-27,-29,-25,-21,-15,-10,-18,-9,-20,-24,-14,-12,-20,-20,-15,-29,-16,-24,-20,-12,-2,-22,-36
2021/2/23,-47,-45,-36,-32,-47,-38,-40,-34,-41,-23,-30,-53,-54,-58,-50,-34,-40,-44,-18,-19,-35,-25,-32,-49,-40,-43,-48,-54,-45,-46,-25,-34,-20,-32,-41,-18,-19,-32,-23,-14,-49,-16,-41,-24,-17,2,-26,-36
2021/2/24,-26,-22,-17,-17,-21,-22,-22,-22,-24,-25,-23,-28,-30,-36,-27,-24,-16,-28,1,-26,-23,-14,-24,-25,-28,-25,-28,-26,-22,-17,-13,-16,-12,-17,-22,-12,-13,-21,-20,-15,-28,-15,-23,-17,-14,0,-20,-33
2021/2/25,-25,-19,-15,-19,-21,-19,-19,-20,-24,-22,-23,-27,-29,-35,-27,-18,-12,-24,2,-26,-23,-12,-21,-24,-22,-25,-27,-26,-21,-16,-13,-19,-10,-19,-23,-14,-9,-20,-20,-12,-29,-14,-23,-19,-16,-5,-19,-36
2021/2/26,-28,-21,-22,-19,-22,-24,-25,-26,-28,-29,-27,-28,-32,-36,-28,-22,-21,-31,-4,-29,-32,-24,-29,-28,-29,-30,-31,-28,-26,-19,-24,-24,-20,-27,-29,-26,-25,-28,-31,-23,-33,-27,-37,-29,-26,-20,-28,-37
2021/2/27,-29,-29,-28,-21,-31,-25,-34,-30,-35,-34,-33,-31,-34,-33,-29,-30,-28,-38,-13,-38,-35,-25,-35,-35,-41,-35,-39,-35,-31,-27,-27,-34,-26,-31,-34,-21,-27,-31,-35,-24,-41,-27,-43,-30,-29,-17,-34,-42
2021/2/28,-27,-26,-22,-22,-27,-17,-25,-25,-29,-26,-24,-31,-35,-33,-26,-21,-20,-30,-3,-32,-33,-24,-30,-31,-38,-29,-38,-34,-30,-25,-23,-25,-13,-24,-31,-18,-25,-34,-30,-21,-39,-21,-35,-27,-32,-23,-36,-44
2021/3/1,-25,-21,-22,-19,-23,-23,-26,-22,-25,-25,-25,-26,-29,-33,-25,-20,-14,-29,1,-33,-29,-17,-26,-23,-28,-26,-28,-23,-20,-15,-16,-23,-15,-21,-25,-19,-16,-23,-24,-23,-28,-19,-26,-21,-21,-8,-22,-36
2021/3/2,-30,-29,-23,-23,-26,-30,-30,-27,-32,-27,-30,-31,-34,-38,-31,-24,-25,-37,-11,-35,-33,-24,-31,-27,-30,-31,-33,-29,-27,-24,-26,-30,-23,-26,-28,-21,-22,-27,-28,-24,-33,-24,-30,-28,-24,-10,-26,-37
2021/3/3,-26,-23,-17,-19,-24,-21,-21,-27,-26,-30,-25,-28,-30,-35,-27,-24,-19,-32,-3,-26,-25,-15,-26,-25,-27,-25,-29,-25,-23,-17,-17,-19,-12,-20,-24,-18,-13,-22,-24,-17,-29,-18,-24,-18,-16,0,-23,-36
2021/3/4,-26,-22,-17,-23,-25,-18,-23,-25,-27,-26,-23,-28,-31,-36,-28,-21,-17,-29,-3,-28,-25,-15,-23,-26,-26,-25,-29,-26,-22,-18,-16,-22,-15,-23,-26,-21,-11,-20,-24,-20,-30,-20,-27,-23,-19,-4,-24,-36
2021/3/5,-28,-23,-23,-21,-24,-25,-26,-28,-28,-32,-27,-29,-31,-36,-29,-26,-21,-32,-7,-28,-30,-23,-29,-27,-31,-32,-32,-28,-26,-21,-23,-28,-21,-27,-29,-25,-22,-25,-30,-22,-32,-23,-31,-22,-24,-5,-23,-35
2021/3/6,-27,-29,-27,-19,-29,-27,-31,-27,-31,-33,-30,-30,-33,-31,-27,-31,-32,-41,-13,-37,-33,-20,-32,-31,-36,-34,-38,-33,-30,-27,-24,-35,-21,-29,-32,-20,-24,-27,-31,-17,-37,-17,-38,-23,-21,-7,-27,-41
2021/3/7,-29,-26,-22,-18,-27,-20,-26,-23,-30,-28,-25,-34,-38,-35,-30,-22,-25,-32,-4,-34,-29,-21,-32,-32,-38,-25,-35,-33,-28,-24,-17,-22,-13,-21,-29,-19,-23,-30,-30,-11,-38,-19,-42,-26,-21,-11,-36,-47
2021/3/8,-25,-21,-18,-18,-21,-21,-21,-20,-24,-27,-23,-26,-31,-34,-27,-20,-16,-28,4,-31,-28,-15,-25,-22,-27,-25,-28,-23,-19,-16,-17,-23,-11,-19,-23,-15,-14,-19,-23,-18,-26,-15,-23,-18,-15,3,-21,-32
2021/3/9,-25,-19,-15,-16,-23,-21,-23,-20,-26,-22,-25,-27,-30,-34,-27,-19,-16,-27,3,-26,-27,-12,-23,-23,-22,-24,-26,-24,-20,-19,-15,-23,-9,-20,-25,-16,-10,-18,-22,-15,-28,-16,-25,-20,-15,4,-23,-31
2021/3/10,-24,-22,-13,-16,-21,-19,-20,-21,-22,-25,-23,-27,-29,-34,-26,-21,-14,-26,3,-21,-22,-11,-21,-22,-24,-22,-25,-22,-19,-14,-11,-17,-10,-16,-22,-14,-8,-18,-18,-11,-25,-10,-22,-14,-12,11,-16,-27
2021/3/11,-24,-20,-15,-18,-21,-19,-20,-17,-23,-21,-19,-26,-28,-34,-26,-18,-10,-23,5,-20,-23,-8,-18,-22,-20,-20,-24,-23,-19,-15,-9,-19,-7,-18,-22,-15,-4,-16,-18,-10,-26,-10,-22,-16,-12,11,-15,-28
2021/3/12,-26,-20,-19,-18,-22,-21,-25,-24,-24,-23,-24,-27,-31,-34,-26,-21,-14,-25,-1,-23,-27,-17,-25,-24,-26,-27,-28,-25,-22,-18,-18,-22,-14,-22,-26,-25,-15,-21,-25,-16,-28,-16,-29,-21,-17,4,-20,-27
2021/3/13,-30,-22,-23,-21,-35,-25,-32,-35,-43,-40,-39,-37,-41,-37,-34,-28,-27,-36,-12,-42,-35,-25,-36,-32,-36,-34,-35,-31,-26,-28,-20,-28,-14,-26,-28,-15,-20,-25,-26,-13,-33,-11,-30,-17,-13,12,-18,-31
2021/3/14,-20,-23,-31,-29,-29,-27,-33,-25,-19,-18,-22,-27,-30,-26,-18,-27,-18,-26,6,-16,-24,-8,-17,-21,-26,-17,-27,-27,-19,-14,-1,-14,2,-15,-22,-10,-6,-22,-17,-2,-30,-5,-25,-11,-7,19,-12,-29
2021/3/15,-22,-17,-15,-15,-20,-13,-23,-16,-20,-18,-20,-23,-27,-31,-23,-15,-10,-22,9,-20,-24,-9,-18,-19,-21,-20,-24,-21,-16,-12,-5,-18,-4,-15,-19,-10,-8,-15,-15,-12,-22,-8,-18,-13,-9,13,-14,-23
2021/3/16,-23,-19,-16,-15,-21,-21,-26,-16,-23,-15,-22,-25,-28,-32,-24,-17,-17,-28,1,-20,-25,-14,-20,-22,-19,-23,-25,-24,-19,-17,-12,-21,-8,-19,-24,-14,-6,-16,-19,-12,-27,-15,-25,-21,-12,9,-17,-25
2021/3/17,-23,-20,-15,-14,-20,-16,-21,-19,-20,-20,-20,-25,-28,-33,-25,-21,-14,-24,3,-18,-20,-8,-20,-20,-22,-20,-23,-22,-18,-13,-8,-14,-3,-14,-18,-11,-7,-15,-16,-9,-23,-6,-18,-11,-8,10,-15,-23
2021/3/18,-22,-20,-15,-19,-21,-15,-20,-17,-20,-20,-18,-25,-27,-32,-24,-17,-9,-20,4,-19,-19,-8,-17,-21,-18,-19,-22,-21,-17,-14,-7,-14,-1,-16,-20,-11,-5,-13,-15,-8,-23,-8,-19,-14,-7,10,-11,-25
2021/3/19,-23,-19,-18,-17,-23,-18,-20,-19,-23,-21,-20,-25,-29,-33,-25,-17,-11,-21,9,-13,-22,-12,-20,-22,-20,-21,-23,-21,-17,-11,-6,-16,-4,-17,-21,-12,-6,-15,-16,-7,-23,-9,-21,-13,-5,7,-11,-23
2021/3/20,-21,-19,-14,-2,-31,-1,-14,-13,-18,-18,-16,-26,-29,-28,-23,-10,-11,-21,12,-15,-19,-7,-18,-24,-24,-20,-28,-29,-21,-18,-2,-11,-3,-16,-28,-12,-11,-12,-20,-8,-31,-5,-34,-15,-10,9,-18,-23
2021/3/21,-33,-27,-31,-27,-40,-26,-31,-27,-37,-33,-31,-38,-43,-40,-38,-21,-20,-27,-4,-37,-31,-28,-35,-32,-39,-29,-37,-35,-29,-31,-29,-23,-5,-18,-25,-15,-19,-27,-29,-9,-32,-2,-27,-18,-11,17,-16,-30
2021/3/22,-21,-18,-17,-15,-24,-19,-23,-17,-19,-18,-20,-22,-26,-30,-22,-17,-12,-19,7,-19,-21,-11,-17,-19,-20,-20,-23,-20,-15,-13,-6,-20,-3,-14,-20,-10,-5,-13,-16,-9,-22,-9,-18,-12,-6,14,-11,-22
2021/3/23,-20,-18,-13,-15,-24,-18,-23,-18,-21,-14,-18,-22,-26,-29,-22,-15,-8,-21,7,-13,-22,-8,-18,-20,-17,-19,-22,-22,-16,-15,-7,-17,1,-17,-20,-9,-1,-11,-13,-9,-23,-7,-17,-13,-6,15,-11,-20
2021/3/24,-20,-18,-9,-13,-23,-12,-19,-18,-19,-20,-17,-22,-25,-28,-21,-17,-4,-20,8,-7,-17,-7,-17,-19,-20,-17,-20,-20,-16,-11,-3,-11,3,-12,-18,-8,2,-12,-15,-7,-22,-6,-16,-9,-6,9,-9,-23
2021/3/25,-21,-18,-13,-17,-25,-16,-25,-17,-19,-18,-18,-22,-25,-29,-22,-16,-10,-21,7,-10,-19,-6,-15,-19,-17,-18,-22,-21,-16,-15,-10,-16,4,-15,-19,-7,-2,-12,-14,-6,-20,-5,-13,-9,-4,10,-7,-19
2021/3/26,-20,-19,-18,-17,-27,-20,-28,-21,-20,-19,-19,-21,-25,-28,-21,-16,-11,-22,12,0,-19,-8,-15,-19,-17,-17,-19,-20,-15,-8,-3,-14,1,-14,-17,-9,-2,-9,-14,-3,-21,-6,-17,-10,-2,10,-4,-18
2021/3/27,-12,-18,-12,-9,-32,-13,-27,-13,-14,-14,-14,-15,-20,-18,-11,-12,-5,-19,18,0,-16,-1,-11,-17,-18,-11,-16,-22,-13,-8,4,-8,15,-10,-15,4,5,0,-11,5,-23,0,-21,-5,-1,16,-5,-23
2021/3/28,-24,-14,-16,-18,-34,-19,-35,-20,-23,-17,-20,-25,-31,-27,-23,-16,-18,-23,-1,-16,-22,-21,-22,-26,-32,-18,-30,-31,-26,-26,-23,-20,-2,-13,-26,-16,-16,-19,-33,-15,-30,-8,-24,-18,-16,-2,-18,-25
2021/3/29,-19,-17,-14,-12,-24,-16,-25,-12,-17,-10,-14,-19,-24,-27,-20,-12,-3,-15,16,-7,-17,-1,-12,-17,-15,-12,-19,-19,-12,-8,3,-11,8,-7,-16,-2,1,-2,-10,-4,-20,-3,-12,-9,-1,16,-3,-17
2021/3/30,-19,-16,-12,-13,-25,-17,-25,-15,-19,-12,-13,-21,-25,-29,-20,-13,-9,-21,9,-4,-20,-3,-13,-18,-15,-15,-19,-21,-15,-12,-2,-14,6,-12,-18,-5,1,-5,-14,-3,-23,-7,-16,-15,-6,9,-9,-20
2021/3/31,-18,-18,-12,-15,-24,-12,-21,-19,-18,-19,-12,-20,-23,-27,-20,-17,-7,-19,9,-6,-17,0,-16,-17,-18,-10,-17,-18,-14,-5,-2,-10,4,-9,-13,-7,5,-8,-14,-6,-21,-6,-14,-9,-4,10,-10,-20
2021/4/1,-19,-19,-16,-23,-27,-17,-29,-21,-20,-20,-15,-20,-22,-27,-21,-18,-10,-20,4,-11,-21,-3,-16,-18,-16,-12,-19,-20,-14,-10,-7,-18,-3,-16,-18,-12,6,-10,-18,-9,-23,-12,-19,-17,-11,4,-18,-24
2021/4/2,-22,-21,-23,-25,-29,-22,-31,-25,-22,-25,-19,-22,-26,-30,-22,-19,-11,-21,3,-9,-24,-12,-20,-21,-22,-19,-22,-21,-18,-10,-12,-20,-6,-19,-22,-16,-2,-14,-22,-12,-25,-14,-25,-19,-14,-6,-21,-29
2021/4/3,-17,-24,-18,-15,-31,-13,-29,-12,-19,-19,-13,-20,-23,-23,-16,-13,-5,-19,13,1,-21,-3,-18,-23,-27,-16,-24,-28,-20,-9,-10,-18,3,-15,-21,-8,0,-10,-22,-10,-30,-12,-29,-15,-14,-12,-23,-31
2021/4/4,-26,-23,-31,-28,-40,-24,-40,-20,-22,-19,-16,-28,-30,-29,-23,-22,-24,-33,-12,-14,-32,-22,-25,-31,-37,-23,-35,-36,-30,-26,-26,-34,-17,-21,-35,-23,-11,-31,-39,-19,-37,-16,-34,-24,-23,-3,-24,-32
2021/4/5,-22,-19,-17,-20,-27,-16,-30,-20,-23,-23,-19,-21,-26,-29,-22,-18,-12,-24,3,-24,-25,-9,-21,-16,-23,-19,-24,-21,-16,-11,-11,-24,-4,-14,-20,-11,-5,-15,-22,-15,-23,-14,-20,-16,-11,5,-17,-24
2021/4/6,-21,-20,-16,-17,-27,-16,-28,-18,-21,-16,-17,-22,-24,-29,-21,-13,-12,-24,4,-14,-20,-7,-20,-17,-20,-19,-23,-23,-18,-13,-12,-19,-2,-18,-21,-10,-4,-16,-21,-13,-24,-10,-20,-18,-10,6,-20,-28
2021/4/7,-21,-22,-11,-18,-26,-14,-21,-21,-18,-21,-17,-21,-23,-28,-21,-17,-9,-23,6,-12,-17,-7,-21,-18,-23,-18,-23,-22,-19,-12,-10,-14,-3,-15,-19,-13,-3,-18,-20,-11,-23,-13,-20,-14,-12,5,-17,-27
2021/4/8,-21,-20,-13,-23,-27,-13,-21,-18,-19,-19,-13,-21,-23,-29,-21,-16,-6,-22,2,-12,-18,-4,-18,-18,-16,-19,-24,-23,-19,-14,-12,-22,-5,-18,-21,-14,-1,-17,-21,-10,-23,-12,-19,-16,-11,3,-17,-29
2021/4/9,-22,-22,-21,-22,-28,-23,-27,-24,-21,-21,-18,-21,-24,-29,-21,-21,-10,-24,-1,-11,-23,-12,-23,-20,-22,-25,-26,-25,-22,-12,-13,-25,-11,-20,-22,-16,-8,-20,-26,-12,-24,-15,-24,-17,-12,0,-16,-29
